Mon, 03 May 2021 11:03:33 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:45:03 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3d5f1e20-4d6b-43c5-98fe-3573fd2b09a0","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:45:03 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:45:34 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:45:34 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:45:45 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"c671fc75-bb74-45f1-8808-0cd129b67ea8","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:45:45 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:46:01 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:46:01 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:46:07 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"5b3d1bad-f3e5-42f7-97c7-b3423d5334db","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:46:07 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:46:58 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:46:59 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:47:42 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:47:42 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:47:49 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:47:49 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:47:55 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:47:55 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:48:01 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3c48c0f4-46a9-46e5-9560-0022b74c2a03","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:48:01 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:48:21 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:48:21 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:48:25 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"b66d80d6-554e-4dc7-8a45-ce47df5c15d1","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:48:25 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:48:38 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:48:38 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:49:05 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:49:05 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:49:11 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"557917e3-4544-40b4-8542-1314c68b7ac5","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:49:11 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:49:40 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:49:40 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:49:46 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"bb53e5b7-9ecd-439b-b63b-e8057d98c8e9","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:49:46 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:49:59 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:49:59 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:50:03 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"229d8ac1-77e5-4739-973e-cdfad10de3e5","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:50:03 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot read property 'meta' of undefined | |
Mon, 03 May 2021 11:50:23 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:50:23 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:50:27 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"2d3808c8-fe26-4c9e-ba27-367afdb5f477","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:50:27 GMT | ERROR |undefined |GET|enrollmentProductBackend|getProductInfo|Error|TypeError: Cannot convert undefined or null to object | |
Mon, 03 May 2021 11:51:04 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 11:51:04 GMT | INFO | |Connected|dbConnection.js|DBConnection|DBConnection|DataBase Connected | |
Mon, 03 May 2021 11:51:08 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"344a2c88-fd2b-4611-bcc4-24b4aa1a2f5b","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:51:10 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"c7e620c1-12ed-4d4f-b6d7-2285e8188c55","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:51:14 GMT | INFO |680c4cad-dd3d-41ba-ac9e-43f1790dc46b |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"680c4cad-dd3d-41ba-ac9e-43f1790dc46b","host":"localhost:3024"} |
Mon, 03 May 2021 11:51:19 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3da71485-f824-44b1-ac2f-3f3322d32aa1","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:51:59 GMT | INFO |undefined |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"e20bb028-8801-480e-91fe-e49762c1249c","host":"localhost:3024","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:52:04 GMT | INFO |a3f6ef4f-542b-4455-b10a-04490de5fb1f |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"a3f6ef4f-542b-4455-b10a-04490de5fb1f","host":"localhost:3024"} |
Mon, 03 May 2021 11:52:11 GMT | INFO |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"2b6a56ae-7cec-4723-9814-4e776b2ca2e8","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:11 GMT | DEBUG |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":16,"warningStatus":0} | |
Mon, 03 May 2021 11:52:11 GMT | INFO |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:12 GMT | INFO |dac2851c-4c94-4188-9fe8-6075e3186fcf |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"dac2851c-4c94-4188-9fe8-6075e3186fcf","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:12 GMT | DEBUG |dac2851c-4c94-4188-9fe8-6075e3186fcf |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":17,"warningStatus":0} | |
Mon, 03 May 2021 11:52:12 GMT | INFO |dac2851c-4c94-4188-9fe8-6075e3186fcf |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:13 GMT | INFO |9e370a04-d3c5-4b7a-a33d-b5456a6895dc |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"9e370a04-d3c5-4b7a-a33d-b5456a6895dc","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:13 GMT | DEBUG |9e370a04-d3c5-4b7a-a33d-b5456a6895dc |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":18,"warningStatus":0} | |
Mon, 03 May 2021 11:52:13 GMT | INFO |9e370a04-d3c5-4b7a-a33d-b5456a6895dc |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:14 GMT | INFO |f7538cf0-6376-4ceb-b88c-d34ec5ded4cd |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"f7538cf0-6376-4ceb-b88c-d34ec5ded4cd","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:14 GMT | DEBUG |f7538cf0-6376-4ceb-b88c-d34ec5ded4cd |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":19,"warningStatus":0} | |
Mon, 03 May 2021 11:52:14 GMT | INFO |f7538cf0-6376-4ceb-b88c-d34ec5ded4cd |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:14 GMT | INFO |13e836b9-5544-4383-ab7f-cc1b9773a6db |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"13e836b9-5544-4383-ab7f-cc1b9773a6db","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:14 GMT | DEBUG |13e836b9-5544-4383-ab7f-cc1b9773a6db |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":20,"warningStatus":0} | |
Mon, 03 May 2021 11:52:14 GMT | INFO |13e836b9-5544-4383-ab7f-cc1b9773a6db |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:14 GMT | INFO |50cecafa-a61c-444e-a44e-76e1ad873574 |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"50cecafa-a61c-444e-a44e-76e1ad873574","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:14 GMT | DEBUG |50cecafa-a61c-444e-a44e-76e1ad873574 |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":21,"warningStatus":0} | |
Mon, 03 May 2021 11:52:14 GMT | INFO |50cecafa-a61c-444e-a44e-76e1ad873574 |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:15 GMT | INFO |00af549a-6616-4210-8d8e-7a856fbc502b |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"00af549a-6616-4210-8d8e-7a856fbc502b","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:15 GMT | DEBUG |00af549a-6616-4210-8d8e-7a856fbc502b |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":22,"warningStatus":0} | |
Mon, 03 May 2021 11:52:15 GMT | INFO |00af549a-6616-4210-8d8e-7a856fbc502b |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:16 GMT | INFO |dc4df570-d740-4bef-8f74-0903bcc81fae |POST|enrollmentProductBackend|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"x-trace-id":"dc4df570-d740-4bef-8f74-0903bcc81fae","host":"localhost:3024","content-type":"application/json","content-length":"60"} |
Mon, 03 May 2021 11:52:16 GMT | DEBUG |dc4df570-d740-4bef-8f74-0903bcc81fae |POST|enrollmentProductBackend|postProductInfo|Success|{"affectedRows":1,"insertId":23,"warningStatus":0} | |
Mon, 03 May 2021 11:52:16 GMT | INFO |dc4df570-d740-4bef-8f74-0903bcc81fae |POST|enrollmentProductBackend|postProductInfo|Exits| | |
Mon, 03 May 2021 11:52:19 GMT | INFO |92c4aadc-ea8e-4228-b5b3-1ed2a70d57a7 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"92c4aadc-ea8e-4228-b5b3-1ed2a70d57a7","host":"localhost:3024"} |
Mon, 03 May 2021 11:52:19 GMT | DEBUG |92c4aadc-ea8e-4228-b5b3-1ed2a70d57a7 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 11:52:19 GMT | INFO |92c4aadc-ea8e-4228-b5b3-1ed2a70d57a7 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:22:31 GMT | INFO |4ac6a046-83bc-48f5-b5d1-84b98239ef0e |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"4ac6a046-83bc-48f5-b5d1-84b98239ef0e","host":"localhost:3024"} |
Mon, 03 May 2021 12:22:31 GMT | DEBUG |4ac6a046-83bc-48f5-b5d1-84b98239ef0e |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:22:31 GMT | INFO |4ac6a046-83bc-48f5-b5d1-84b98239ef0e |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:24:09 GMT | INFO |6e20d139-913f-4d93-937a-c5a1d933029d |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"6e20d139-913f-4d93-937a-c5a1d933029d","host":"localhost:3024"} |
Mon, 03 May 2021 12:24:09 GMT | DEBUG |6e20d139-913f-4d93-937a-c5a1d933029d |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:24:09 GMT | INFO |6e20d139-913f-4d93-937a-c5a1d933029d |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:25:20 GMT | INFO |64816383-8c9d-45cd-9f03-e2fc3dd6207c |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"64816383-8c9d-45cd-9f03-e2fc3dd6207c","host":"localhost:3024"} |
Mon, 03 May 2021 12:25:20 GMT | DEBUG |64816383-8c9d-45cd-9f03-e2fc3dd6207c |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:25:20 GMT | INFO |64816383-8c9d-45cd-9f03-e2fc3dd6207c |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:27:18 GMT | INFO |dfc06816-8000-4e5a-b89c-83704fa891e6 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"dfc06816-8000-4e5a-b89c-83704fa891e6","host":"localhost:3024"} |
Mon, 03 May 2021 12:27:18 GMT | DEBUG |dfc06816-8000-4e5a-b89c-83704fa891e6 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:27:18 GMT | INFO |dfc06816-8000-4e5a-b89c-83704fa891e6 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:27:18 GMT | INFO |ad83ac6a-f85b-4043-87fa-04cb0c33d729 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"ad83ac6a-f85b-4043-87fa-04cb0c33d729","host":"localhost:3024"} |
Mon, 03 May 2021 12:27:18 GMT | DEBUG |ad83ac6a-f85b-4043-87fa-04cb0c33d729 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:27:18 GMT | INFO |ad83ac6a-f85b-4043-87fa-04cb0c33d729 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:28:49 GMT | INFO |f6a145f6-99d6-4830-900e-ab2fac68fbda |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"f6a145f6-99d6-4830-900e-ab2fac68fbda","host":"localhost:3024"} |
Mon, 03 May 2021 12:28:49 GMT | DEBUG |f6a145f6-99d6-4830-900e-ab2fac68fbda |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:28:49 GMT | INFO |f6a145f6-99d6-4830-900e-ab2fac68fbda |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:28:49 GMT | INFO |b142af82-6b5b-4d08-a67b-b0ab3862cdd5 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"b142af82-6b5b-4d08-a67b-b0ab3862cdd5","host":"localhost:3024"} |
Mon, 03 May 2021 12:28:49 GMT | DEBUG |b142af82-6b5b-4d08-a67b-b0ab3862cdd5 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:28:49 GMT | INFO |b142af82-6b5b-4d08-a67b-b0ab3862cdd5 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:31:35 GMT | INFO |bb773174-df25-4e94-8de9-da73a6e331d0 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"bb773174-df25-4e94-8de9-da73a6e331d0","host":"localhost:3024"} |
